pool_state_id,pool_id,x_id,x_ticker,x_amount,y_id,y_ticker,y_amount,yx_ticker,yx_price,xy_ticker,xy_price,gindex,timestamp,segment
a5b31a00872d30f8dfdc12b037d1e60588c3287396785527817ef2a5f4fbfa86,f1fb942ebd039dc782fd9109acdb60aabea4dc7e75e9c813b6528c62692fc781,ef802b475c06189fdbf844153cdc1d449a5ba87cce13d11bb47b5a539f27f12b,WT_ERG,4580510.726677304,30974274078845f263b4f21787e33cc99e9ec19a17ad85a5bc6da2cca91c5a2e,WT_ADA,22019407.41905473,WT_ADA/WT_ERG,4.807194815812074,WT_ERG/WT_ADA,0.20802152571615118,10070930,2021-11-25 17:14:11+00,swap
69fdae33fdd05610c4e80186cd9b24dcbd7415adc0eac6c13f41c5fbf014ec6f,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,18734.623625867,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,145620.58,SigUSD/ERG,7.772805203246295,ERG/SigUSD,0.12865368085930576,10076748,2021-11-25 17:23:07+00,swap
36e85eec6fd538b5cdca5744cd59c326d67e3bff9a5406732e07b8c51247c02e,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,35829.529532451,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,37967011,SigRSV/ERG,1059.65697834835,ERG/SigRSV,0.0009437016132887311,10105818,2021-11-26 11:49:28+00,deposit
bac5cf508caf5d7b938eaa2f089d171a1dad4f57fcc0a01caa8f873032b13125,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,19860.867561612,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,144886.9,SigUSD/ERG,7.295094212301383,ERG/SigUSD,0.1370784215937535,10105977,2021-11-26 11:49:28+00,deposit
b6c59c3087c5070fd309189b1ee4fda79aa4ffd19eee4dd11151b1c6a9ebabe4,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,19627.934001123,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,142714.52,SigUSD/ERG,7.27099041559008,ERG/SigUSD,0.13753284529929402,10106351,2021-11-26 12:01:39+00,deposit
ec8c8d10f57fe6524408b4ed8402d067e1c8f2f15f067615c250a05fdbb4d541,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,20424.280669732,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,137204.06,SigUSD/ERG,6.717693622538743,ERG/SigUSD,0.1488606143996905,10112711,2021-11-26 15:34:54+00,deposit
8eea4abfd0719bcd9d79eb45f6b20d691cd8678a56c26124ef52a945d7f3fb46,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,35552.769322945,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,38264680,SigRSV/ERG,1076.2784651856864,ERG/SigRSV,0.0009291275746444241,10112764,2021-11-26 15:38:12+00,deposit
b83079105f9b6ccdbe876115d526a036e2c7b56396304cc102d341bb4ea9382b,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,19390.848516761,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,148343.76,SigUSD/ERG,7.650194362138154,ERG/SigUSD,0.13071563318039803,10097787,2021-11-26 08:40:31+00,swap
0fe21717bce126dd068a9dd67f854ab6470a6cbd2fd20c75e638065e044be261,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,35527.621620534,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,38339945,SigRSV/ERG,1079.158785507909,ERG/SigRSV,0.0009266476939529778,10114677,2021-11-26 16:29:25+00,deposit
00dcb98d0659a5ce97bc00fd49a976ca9c5be6337a588fe7156ac19c8f10f506,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,35510.469392491,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,38360563,SigRSV/ERG,1080.2606571038928,ERG/SigRSV,0.0009257025083936073,10114822,2021-11-26 16:39:13+00,deposit
